row_index,new_name,PlantCode,plant_name,plant_type,group_index,cc_unit_code,cc_configuration
1789,Nicolis Solar PV Plant_GEN1,59600,Nicolis Solar PV Plant,RenewablePowerPlant,1,,
1790,Maricopa West Solar PV LLC_MWS,59607,"Maricopa West Solar PV, LLC",RenewablePowerPlant,1,,
1791,AP North Lake I LP_APNLI,59610,"AP North Lake I, LP",RenewablePowerPlant,1,,
1792,Kettleman Solar -Centaurus_KS,59633,Kettleman Solar -Centaurus,RenewablePowerPlant,1,,
1793,Coronal Lost Hills_CLH,59638,Coronal Lost Hills,RenewablePowerPlant,1,,
1794,Forever 21 Retail Inc._W4161,59651,"Forever 21 Retail, Inc.",RenewablePowerPlant,1,,
1795,Tehachapi Energy Storage Project_TSP1,59661,Tehachapi Energy Storage Project,RenewablePowerPlant,1,,
1796,Sun Harvest Solar NDP1_NDP1,59687,Sun Harvest Solar NDP1,RenewablePowerPlant,1,,
1797,Cottonwood Solar LLC Cottonwood Carport_1,59703,"Cottonwood Solar, LLC Cottonwood Carport",RenewablePowerPlant,1,,
1798,Seville 1_SEV1,59722,Seville 1,RenewablePowerPlant,1,,
1799,Seville 2_SEV2,59723,Seville 2,RenewablePowerPlant,1,,
1800,SEPV 18_SPV18,59730,SEPV 18,RenewablePowerPlant,1,,
1801,Citizen B_CSB,59738,Citizen B,RenewablePowerPlant,1,,
1802,Lancaster WAD B_LWADB,59739,Lancaster WAD B,RenewablePowerPlant,1,,
1803,SEPV Mojave West_SPVMW,59740,SEPV Mojave West,RenewablePowerPlant,1,,
1804,DSH (CA) - Coalinga State Hospital_1,59746,DSH (CA) - Coalinga State Hospital,RenewablePowerPlant,1,,
1805,CDCR (CA) - Pleasant Valley State Prison_1,59748,CDCR (CA) - Pleasant Valley State Prison,RenewablePowerPlant,1,,
1806,Colon PV_W4172,59798,Colon PV,RenewablePowerPlant,1,,
1807,Amazon San Bernardino_AMZ00,59800,Amazon San Bernardino,ThermalPowerPlant,1,,
1808,Maxim_MXM00,59802,Maxim,ThermalPowerPlant,1,,
1809,Pixar - Emeryville_PXR00,59803,Pixar - Emeryville,ThermalPowerPlant,1,,
1810,Starbucks - Evolution Fresh_SBK00,59804,Starbucks - Evolution Fresh,ThermalPowerPlant,1,,
1811,Yahoo! - HQ_YAH00,59805,Yahoo! - HQ,ThermalPowerPlant,1,,
1812,Kingbird A Solar LLC_GEN01,59868,Kingbird A Solar LLC,RenewablePowerPlant,1,,
1813,UC Davis South Campus_UCD1,59872,UC Davis South Campus,RenewablePowerPlant,1,,
1814,Riverside RWQCP Fuel Cell_MB20,59877,Riverside RWQCP Fuel Cell,ThermalPowerPlant,1,,
1815,Windhub Solar A LLC_GEN01,59878,Windhub Solar A LLC,RenewablePowerPlant,1,,
1816,North Rosamond Solar LLC_GEN01,59879,North Rosamond Solar LLC,RenewablePowerPlant,1,,
1817,Corcoran Solar 3_C3CA,59900,Corcoran Solar 3,RenewablePowerPlant,1,,
1818,Oro Loma_ORCA,59915,Oro Loma,RenewablePowerPlant,1,,
1819,SunE- E Philadelphia Ontario_12307,59916,SunE- E Philadelphia Ontario,RenewablePowerPlant,1,,
1820,Morgan Lancaster 1_ML1,59942,Morgan Lancaster 1,RenewablePowerPlant,1,,
1821,Bakersfield 111_BF111,59948,Bakersfield 111,RenewablePowerPlant,1,,
1822,Potrero Hills Energy Producers_1,59952,Potrero Hills Energy Producers,ThermalPowerPlant,1,,
1823,Potrero Hills Energy Producers_2,59952,Potrero Hills Energy Producers,ThermalPowerPlant,2,,
1824,Potrero Hills Energy Producers_3,59952,Potrero Hills Energy Producers,ThermalPowerPlant,3,,
1825,Potrero Hills Energy Producers_4,59952,Potrero Hills Energy Producers,ThermalPowerPlant,4,,
1826,Potrero Hills Energy Producers_5,59952,Potrero Hills Energy Producers,ThermalPowerPlant,5,,
1827,Western Antelope Blue Sky B_WABSB,59961,Western Antelope Blue Sky B,RenewablePowerPlant,1,,
1828,North Lancaster Ranch_NLR,59962,North Lancaster Ranch,RenewablePowerPlant,1,,
1829,Central Antelope Dry Ranch C_CADRC,59963,Central Antelope Dry Ranch C,RenewablePowerPlant,1,,
1830,Elevation Solar C_ELVSC,59964,Elevation Solar C,RenewablePowerPlant,1,,
1831,RE Astoria_ASTR1,59976,RE Astoria,RenewablePowerPlant,1,,
1832,RE Astoria 2_ASTR2,59977,RE Astoria 2,RenewablePowerPlant,1,,
1833,Enerparc CA2 LLC_ECA22,59978,"Enerparc CA2, LLC",RenewablePowerPlant,1,,
1834,Columbia Solar Energy LLC_GEN1,59979,"Columbia Solar Energy, LLC",RenewablePowerPlant,1,,
1835,Morelos del Sol_MORLS,60007,Morelos del Sol,RenewablePowerPlant,1,,
1836,Little Rock Pham Solar_PV1,60026,Little Rock Pham Solar,RenewablePowerPlant,1,,
1837,SunE Rochester_RCHTR,60032,SunE Rochester,RenewablePowerPlant,1,,
1838,CA Flats Solar 130 LLC_GEN01,60033,"CA Flats Solar 130, LLC",RenewablePowerPlant,1,,
1839,CA Flats Solar 150 LLC_GEN01,60034,"CA Flats Solar 150, LLC",RenewablePowerPlant,1,,
1840,Tequesquite Landfill Solar PV Project_RPU1,60035,Tequesquite Landfill Solar PV Project,RenewablePowerPlant,1,,
1841,Frontier Solar LLC_FTRS,60039,Frontier Solar LLC,RenewablePowerPlant,1,,
1842,Cuyama Solar LLC_GEN01,60043,"Cuyama Solar, LLC",RenewablePowerPlant,1,,
1843,Golden Hills Wind_GE,60049,Golden Hills Wind,RenewablePowerPlant,1,,
1844,Lindberg FIeld Solar_SDIA2,60060,Lindberg FIeld Solar,RenewablePowerPlant,1,,
1845,Lindberg FIeld Solar_SDIAA,60060,Lindberg FIeld Solar,RenewablePowerPlant,2,,
1846,Lindberg FIeld Solar_SDIAB,60060,Lindberg FIeld Solar,RenewablePowerPlant,3,,
1847,CED Avenal_AVCA,60077,CED Avenal,RenewablePowerPlant,1,,
1848,CED Ducor 1_DU1CA,60078,CED Ducor 1,RenewablePowerPlant,1,,
1849,CED Ducor 2_DU2CA,60079,CED Ducor 2,RenewablePowerPlant,1,,
1850,CED Ducor 3_DU3CA,60080,CED Ducor 3,RenewablePowerPlant,1,,
1851,CED Ducor 4_DU4CA,60081,CED Ducor 4,RenewablePowerPlant,1,,
1852,AVS Lancaster 1_PV1,60085,AVS Lancaster 1,RenewablePowerPlant,1,,
1853,US-TOPCO (Soccer Center)_PV1,60086,US-TOPCO (Soccer Center),RenewablePowerPlant,1,,
1854,Kingbird B Solar LLC_GEN01,60091,"Kingbird B Solar, LLC",RenewablePowerPlant,1,,
1855,Blythe Solar II LLC_BLCK4,60092,"Blythe Solar II, LLC",RenewablePowerPlant,1,,
1856,Blythe Solar II LLC_BLCK5,60092,"Blythe Solar II, LLC",RenewablePowerPlant,2,,
1857,Blythe Solar II LLC_BLCK6,60092,"Blythe Solar II, LLC",RenewablePowerPlant,3,,
1858,Blythe Solar II LLC_BLCK7,60092,"Blythe Solar II, LLC",RenewablePowerPlant,4,,
1859,Blythe Solar 110 LLC_BLCK1,60093,"Blythe Solar 110, LLC",RenewablePowerPlant,1,,
1860,Blythe Solar 110 LLC_BLCK2,60093,"Blythe Solar 110, LLC",RenewablePowerPlant,2,,
1861,Blythe Solar 110 LLC_BLCK3,60093,"Blythe Solar 110, LLC",RenewablePowerPlant,3,,
1862,UCI Fuel Cell_MB-16,60120,UCI Fuel Cell,ThermalPowerPlant,1,,
1863,Lemoore 1_LEPV1,60142,Lemoore 1,RenewablePowerPlant,1,,
1864,Building F_BLDGF,60151,Building F,RenewablePowerPlant,1,,
1865,Building G_BLDGG,60153,Building G,RenewablePowerPlant,1,,
1866,Buidling L_BLDG1,60154,Buidling L,RenewablePowerPlant,1,,
1867,Dulles_DULLE,60182,Dulles,RenewablePowerPlant,1,,
1868,Freeway Springs_FSPRI,60183,Freeway Springs,RenewablePowerPlant,1,,
1869,Solverde 1_SOLV1,60185,Solverde 1,RenewablePowerPlant,1,,
1870,Antelope DSR 1_DSR1,60186,Antelope DSR 1,RenewablePowerPlant,1,,
1871,Antelope DSR 2_DSR2,60187,Antelope DSR 2,RenewablePowerPlant,1,,
1872,Whitethorn Solar LLC_GEN1,60193,Whitethorn Solar LLC,RenewablePowerPlant,1,,
1873,Zero Waste Energy Development Co LLC_ZWED1,60220,Zero Waste Energy Development Co LLC,ThermalPowerPlant,1,,
1874,Zero Waste Energy Development Co LLC_ZWED2,60220,Zero Waste Energy Development Co LLC,ThermalPowerPlant,2,,
1875,Equinix San Jose_EQXOO,60223,Equinix San Jose,ThermalPowerPlant,1,,
1876,Intel Santa Clara_NTL00,60224,Intel Santa Clara,ThermalPowerPlant,1,,
1877,Genentech-Oceanside Hybrid_BA1,60231,Genentech-Oceanside Hybrid,RenewablePowerPlant,1,,
1878,Genentech-Oceanside Hybrid_PV1,60231,Genentech-Oceanside Hybrid,RenewablePowerPlant,2,,
1879,RE Garland_PV2,60233,RE Garland,RenewablePowerPlant,1,,
1880,Midway Solar Farm II_MSF2,60237,Midway Solar Farm II,RenewablePowerPlant,1,,
1881,Algonquin SKIC 10 Solar LLC_SKI10,60242,"Algonquin SKIC 10 Solar, LLC",RenewablePowerPlant,1,,
1882,Weymouth Solar Plant_1,60255,Weymouth Solar Plant,RenewablePowerPlant,1,,
1883,Weymouth Solar Plant_2,60255,Weymouth Solar Plant,RenewablePowerPlant,2,,
1884,Castor Solar_CASTR,60277,Castor Solar,RenewablePowerPlant,1,,
1885,Antelope Big Sky Ranch_ABSR,60279,Antelope Big Sky Ranch,RenewablePowerPlant,1,,
1886,Summer Solar LLC_SUMSL,60280,Summer Solar LLC,RenewablePowerPlant,1,,
1887,Central Antelope Dry Ranch B LLC_CADRB,60281,Central Antelope Dry Ranch B LLC,RenewablePowerPlant,1,,
1888,Portal Ridge Solar B LLC_GEN01,60310,"Portal Ridge Solar B, LLC",RenewablePowerPlant,1,,
1889,Portal Ridge Solar C LLC_GEN01,60311,"Portal Ridge Solar C, LLC",RenewablePowerPlant,1,,
1890,Midway Solar Farm III_MSF3,60315,Midway Solar Farm III,RenewablePowerPlant,1,,
1891,Willow Spring Solar LLC_GEN01,60324,"Willow Spring Solar, LLC",RenewablePowerPlant,1,,
1892,Midway Solar Farm 1_MSF1,60336,Midway Solar Farm 1,RenewablePowerPlant,1,,
1893,Santa Rita Jail Fuel Cell_MB-18,60385,Santa Rita Jail Fuel Cell,ThermalPowerPlant,1,,
1894,RE Garland A_PV1,60386,RE Garland A,RenewablePowerPlant,1,,
1895,Munro Valley Solar_MUN,60412,Munro Valley Solar,RenewablePowerPlant,1,,
1896,CA Dept of Public Health at Richmond_PV1,60428,CA Dept of Public Health at Richmond,RenewablePowerPlant,1,,
1897,Corcoran_PVCR,60450,Corcoran,RenewablePowerPlant,1,,
1898,Bayshore Solar B LLC_BSHRB,60474,"Bayshore Solar B, LLC",RenewablePowerPlant,1,,
1899,Bayshore Solar C LLC_BSHRC,60475,"Bayshore Solar C, LLC",RenewablePowerPlant,1,,
1900,Bayshore Solar A LLC_BSHRA,60481,"Bayshore Solar A, LLC",RenewablePowerPlant,1,,
1901,Springbok 3 Solar Farm Hybrid_SB3BS,60491,Springbok 3 Solar Farm Hybrid,RenewablePowerPlant,1,,
1902,Springbok 3 Solar Farm Hybrid_SB3SF,60491,Springbok 3 Solar Farm Hybrid,RenewablePowerPlant,2,,
1903,Valley Center_PV1,60509,Valley Center,RenewablePowerPlant,1,,
1904,Granger_PV1,60516,Granger,RenewablePowerPlant,1,,
1905,Solar Blythe 2_PV1,60558,Solar Blythe 2,RenewablePowerPlant,1,,
1906,Borrego Springs Energy Storage_SES1,60565,Borrego Springs Energy Storage,RenewablePowerPlant,1,,
1907,Borrego Springs Energy Storage_SES2,60565,Borrego Springs Energy Storage,RenewablePowerPlant,2,,
1908,Pala Energy Storage Yard_SES1,60566,Pala Energy Storage Yard,RenewablePowerPlant,1,,
1909,Pala Energy Storage Yard_SES2,60566,Pala Energy Storage Yard,RenewablePowerPlant,2,,
1910,Canyon Crest Academy_SES,60568,Canyon Crest Academy,RenewablePowerPlant,1,,
1911,El Cajon Energy Storage_SES,60569,El Cajon Energy Storage,RenewablePowerPlant,1,,
1912,Escondido Energy Storage_SES,60570,Escondido Energy Storage,RenewablePowerPlant,1,,
1913,North City - Landfill Gas Engine North_NCEP,60571,North City - Landfill Gas Engine North,ThermalPowerPlant,1,,
1914,Golden Fields Solar I LLC_RS1,60590,"Golden Fields Solar I, LLC",RenewablePowerPlant,1,,
1915,Solar Star California XLI LLC_RS1,60591,"Solar Star California, XLI, LLC",RenewablePowerPlant,1,,
1916,Voyager Wind I_VYGR1,60594,Voyager Wind I,RenewablePowerPlant,1,,
1917,Mira Loma Energy Storage Facility_013A,60661,Mira Loma Energy Storage Facility,RenewablePowerPlant,1,,
1918,Mira Loma Energy Storage Facility_013B,60661,Mira Loma Energy Storage Facility,RenewablePowerPlant,2,,
1919,San Joaquin Solar_SJ1A,60678,San Joaquin Solar,RenewablePowerPlant,1,,
1920,San Joaquin Solar_SJ1B,60678,San Joaquin Solar,RenewablePowerPlant,2,,
1921,SEPV Imperial Dixieland West_SESI2,60744,SEPV Imperial Dixieland West,RenewablePowerPlant,1,,
1922,SEPV Imperial Dixieland East_SESI1,60745,SEPV Imperial Dixieland East,RenewablePowerPlant,1,,
1923,Millikan BESS_PE101,60760,Millikan BESS,RenewablePowerPlant,1,,
1924,PVN Milliken LLC_PV,60790,"PVN Milliken, LLC",RenewablePowerPlant,1,,
1925,Valley Sanitary District WTP Solar_PV1,60824,Valley Sanitary District WTP Solar,RenewablePowerPlant,1,,
1926,Colgreen North Shore Solar Farm_CNS1,60825,Colgreen North Shore Solar Farm,RenewablePowerPlant,1,,
1927,Genentech Vacaville Meter No1_PV1,60844,Genentech Vacaville Meter #1,RenewablePowerPlant,1,,
1928,Genentech Vacaville Meter No1_PV2,60844,Genentech Vacaville Meter #1,RenewablePowerPlant,2,,
1929,US GSA - Sacramento_PV1,60846,US GSA - Sacramento,RenewablePowerPlant,1,,
1930,Dept of General Services -FTB_PV1,60861,Dept of General Services -FTB,RenewablePowerPlant,1,,
1931,Solar Star California XLIV LLC_PB1,60869,"Solar Star California, XLIV, LLC",RenewablePowerPlant,1,,
1932,Westmont 300B_W5328,60914,Westmont 300B,RenewablePowerPlant,1,,
1933,Verwey-Hanford Dairy Digester No1_3,60918,Verwey-Hanford Dairy Digester #1,ThermalPowerPlant,1,,
1934,Hyperion Treatment Plant CHP Plant_CTG1,60960,Hyperion Treatment Plant CHP Plant,ThermalPowerPlant,1,,
1935,Hyperion Treatment Plant CHP Plant_CTG2,60960,Hyperion Treatment Plant CHP Plant,ThermalPowerPlant,2,,
1936,Hyperion Treatment Plant CHP Plant_STG1,60960,Hyperion Treatment Plant CHP Plant,ThermalPowerPlant,3,,
1937,Glendale Battery Energy Storage System_2BESS,60974,Glendale Battery Energy Storage System,RenewablePowerPlant,1,,
1938,Whitney Point Solar_WS532,60975,Whitney Point Solar,RenewablePowerPlant,1,,
1939,CSUF State College_PV1,60978,CSUF State College,RenewablePowerPlant,1,,
1940,CSUF Nutwood Solar_PV1,60979,CSUF Nutwood Solar,RenewablePowerPlant,1,,
1941,NextEra Westside PV_WS526,60981,NextEra Westside PV,RenewablePowerPlant,1,,
1942,Lindberg Field Solar 2_PV1,60984,Lindberg Field Solar 2,RenewablePowerPlant,1,,
1943,Ramona Solar Energy_1,60995,Ramona Solar Energy,RenewablePowerPlant,1,,
1944,SCDA Solar 1_SCAIR,61006,SCDA Solar 1,RenewablePowerPlant,1,,
1945,Marin Clean Energy Solar One_MCES1,61013,Marin Clean Energy Solar One,RenewablePowerPlant,1,,
1946,Pacific Ethanol Stockton Cogen Plant_PESCT,61027,Pacific Ethanol Stockton Cogen Plant,ThermalPowerPlant,1,,
1947,Foundation CDCR LAC_WTG1,61066,Foundation CDCR LAC,RenewablePowerPlant,1,,
1948,Vanadium Redox Flow Battery Plant_VRF,61107,Vanadium Redox Flow Battery Plant,RenewablePowerPlant,1,,
1949,Manteca Land PV_MANT1,61115,Manteca Land PV,RenewablePowerPlant,1,,
1950,Delano Land 1_DELA1,61116,Delano Land 1,RenewablePowerPlant,1,,
1951,Bakersfield PV 1_BAKE1,61117,Bakersfield PV 1,RenewablePowerPlant,1,,
1952,Bakersfield Industrial PV 1_BIND1,61118,Bakersfield Industrial PV 1,RenewablePowerPlant,1,,
1953,Intel Folsom Phase 3_PV1,61152,Intel Folsom Phase 3,RenewablePowerPlant,1,,
1954,AT&T Holger_AT057,61153,AT&T Holger,ThermalPowerPlant,1,,
1955,AT&T Anaheim_AT058,61154,AT&T Anaheim,ThermalPowerPlant,1,,
1956,Sacramento Regional County Sanitation PV_PV1,61209,Sacramento Regional County Sanitation PV,RenewablePowerPlant,1,,
1957,Green Beanworks C PV_GBWXC,61215,Green Beanworks C PV,RenewablePowerPlant,1,,
1958,Green Beanworks D PV_GBWXD,61216,Green Beanworks D PV,RenewablePowerPlant,1,,
1959,Golden Hills North Wind Energy Center_1,61222,Golden Hills North Wind Energy Center,RenewablePowerPlant,1,,
1960,Westmont 300A_W5531,61249,Westmont 300A,RenewablePowerPlant,1,,
1961,USPS PV_USPS1,61250,USPS PV,RenewablePowerPlant,1,,
1962,Antelope Expansion 2_ANTX2,61264,Antelope Expansion 2,RenewablePowerPlant,1,,
1963,Antelope DSR 3_ADSR3,61265,Antelope DSR 3,RenewablePowerPlant,1,,
1964,Port of LA Solar FiT Project_W4885,61319,Port of LA Solar FiT Project,RenewablePowerPlant,1,,
1965,Green Beanworks B PV_GBWXB,61339,Green Beanworks B PV,RenewablePowerPlant,1,,
1966,Westmont 400A_W5691,61348,Westmont 400A,RenewablePowerPlant,1,,
1967,Westmont 400B_W5694,61349,Westmont 400B,RenewablePowerPlant,1,,
1968,Valencia 1 Solar CA_VAL1,61418,Valencia 1 Solar CA,RenewablePowerPlant,1,,
1969,One Ten Partners PV_OTP,61419,One Ten Partners PV,RenewablePowerPlant,1,,
1970,Merced 1 PV_MRCD1,61420,Merced 1 PV,RenewablePowerPlant,1,,
1971,Madera 1 PV_MDRA1,61421,Madera 1 PV,RenewablePowerPlant,1,,
1972,Foundation California Training Facility_WTG1,61442,Foundation California Training Facility,RenewablePowerPlant,1,,
1973,Foundation Mann Packing_WTG1,61443,Foundation Mann Packing,RenewablePowerPlant,1,,
1974,Foundation SaIinas Valley State Prison_WTG1,61444,Foundation SaIinas Valley State Prison,RenewablePowerPlant,1,,
1975,Gaskell West 1 Solar Facility_PV1,61445,Gaskell West 1 Solar Facility,RenewablePowerPlant,1,,
1976,Vandenberg Solar Project_VBERG,61463,Vandenberg Solar Project,RenewablePowerPlant,1,,
1977,ABEC No2 dba West-Star Dairy_GEN1,61501,ABEC #2 dba West-Star Dairy,ThermalPowerPlant,1,,
1978,ABEC No3 dba Lakeview Dairy_GEN1,61502,ABEC #3 dba Lakeview Dairy,ThermalPowerPlant,1,,
1979,ABEC No4 dba CE&S Dairy_GEN1,61503,ABEC #4 dba CE&S Dairy,ThermalPowerPlant,1,,
1980,Voyager Wind II_VYGR2,61582,Voyager Wind II,RenewablePowerPlant,1,,
1981,Voyager Wind III_VYGR3,61583,Voyager Wind III,RenewablePowerPlant,1,,
1982,Voyager Wind IV_VYGR4,61584,Voyager Wind IV,RenewablePowerPlant,1,,
1983,Westmont 301_W5791,61593,Westmont 301,RenewablePowerPlant,1,,
1984,Westmont 401_W5792,61594,Westmont 401,RenewablePowerPlant,1,,
1985,Stenner Creek Solar_CPOLY,61607,Stenner Creek Solar,RenewablePowerPlant,1,,
1986,CDCR (CA) - Corcoran State Prison_CORSP,61620,CDCR (CA) - Corcoran State Prison,RenewablePowerPlant,1,,
1987,CDCR (CA) - Wasco State Prison_WASCO,61621,CDCR (CA) - Wasco State Prison,RenewablePowerPlant,1,,
1988,Kilroy Solar_KILRO,61628,Kilroy Solar,RenewablePowerPlant,1,,
1989,Vista Energy Storage System_VISTA,61661,Vista Energy Storage System,RenewablePowerPlant,1,,
1990,USG 1_USG1,61682,USG 1,RenewablePowerPlant,1,,
1991,USG 2_USG2,61683,USG 2,RenewablePowerPlant,1,,
1992,Folsom SP and CSP Sacramento_FOLSM,61698,Folsom SP and CSP Sacramento,RenewablePowerPlant,1,,
1993,Aerolease_APLEX,61718,Aerolease,RenewablePowerPlant,1,,
1994,HEBT WLA 1_WLA01,61721,HEBT WLA 1,RenewablePowerPlant,1,,
1995,HEBT Irvine 1_IRV01,61722,HEBT Irvine 1,RenewablePowerPlant,1,,
1996,HEBT Irvine 1_IRV1W,61722,HEBT Irvine 1,RenewablePowerPlant,2,,
1997,HEBT Irvine 2_IRV06,61723,HEBT Irvine 2,RenewablePowerPlant,1,,
1998,HEBT Irvine 2_IRV2W,61723,HEBT Irvine 2,RenewablePowerPlant,2,,
1999,Wistaria Ranch Solar_WICA,61750,Wistaria Ranch Solar,RenewablePowerPlant,1,,
2000,SunSelect1_1,61754,SunSelect1,ThermalPowerPlant,1,,
2001,SunSelect1_2,61754,SunSelect1,ThermalPowerPlant,2,,
2002,Stage Gulch Solar_5001,61791,Stage Gulch Solar,RenewablePowerPlant,1,,
2003,Lavio Solar_5002,61792,Lavio Solar,RenewablePowerPlant,1,,
2004,Target Shafter_RPU2,61824,Target Shafter,RenewablePowerPlant,1,,
2005,Soboba Community Solar Project_SCSP1,61834,Soboba Community Solar Project,RenewablePowerPlant,1,,
2006,SeaWorld Aquatica_10276,61843,SeaWorld Aquatica,RenewablePowerPlant,1,,
2007,Tulare BioMAT Fuel Cell_MM27,61846,Tulare BioMAT Fuel Cell,ThermalPowerPlant,1,,
2008,National Raisin_CR1,61894,National Raisin,RenewablePowerPlant,1,,
2009,National Raisin_CR2,61894,National Raisin,RenewablePowerPlant,2,,
2010,National Raisin_CR3,61894,National Raisin,RenewablePowerPlant,3,,
2011,National Raisin_CR4,61894,National Raisin,RenewablePowerPlant,4,,
2012,Pacific Ethanol Madera Solar Array_PV,61989,Pacific Ethanol Madera Solar Array,RenewablePowerPlant,1,,
2013,Gavilan District College Solar Project_GDCBA,61993,Gavilan District College Solar Project,RenewablePowerPlant,1,,
2014,Gavilan District College Solar Project_GDCPV,61993,Gavilan District College Solar Project,RenewablePowerPlant,2,,
2015,San Pablo Raceway_SPRWY,62004,San Pablo Raceway,RenewablePowerPlant,1,,
2016,UC Riverside Lots 30 & 32_UCRIV,62016,UC Riverside Lots 30 & 32,RenewablePowerPlant,1,,
2017,Stanford Campus Solar_STANF,62020,Stanford Campus Solar,RenewablePowerPlant,1,,
2018,CSU Long Beach Lots 7 & 14_CSULB,62028,CSU Long Beach Lots 7 & 14,RenewablePowerPlant,1,,
2019,Citizens Imperial Solar_CIS1,62052,Citizens Imperial Solar,RenewablePowerPlant,1,,
2020,Lancaster_LANC,62056,Lancaster,RenewablePowerPlant,1,,
2021,Blue Shld Of Cal- El Dorado Hlls Mtr B_PV1,62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,RenewablePowerPlant,1,,
2022,Chaffey College Rancho Cucamonga Campus_SOLAR,62150,Chaffey College Rancho Cucamonga Campus,RenewablePowerPlant,1,,
2023,Berry NMW Cogens_21Z,62176,Berry NMW Cogens,ThermalPowerPlant,1,,
2024,Berry NMW Cogens_PF,62176,Berry NMW Cogens,ThermalPowerPlant,2,,
2025,County of San Diego SBRC_SBRC,62242,County of San Diego SBRC,RenewablePowerPlant,1,,
2026,Target Woodland Solar Project_TWSP,62246,Target Woodland Solar Project,RenewablePowerPlant,1,,
2027,Liberty HS Solar Project_LHSSP,62274,Liberty HS Solar Project,RenewablePowerPlant,1,,
2028,Frontier HS Solar Project_FHSSP,62275,Frontier HS Solar Project,RenewablePowerPlant,1,,
2029,Xebec 1_W7188,62286,Xebec 1,RenewablePowerPlant,1,,
2030,Francisco St. Solar_W7190,62287,Francisco St. Solar,RenewablePowerPlant,1,,
2031,Valentine Solar LLC_VAL01,62288,"Valentine Solar, LLC",RenewablePowerPlant,1,,
2032,CFW Solar X LLC - Vaughn_VSCFW,62378,CFW Solar X LLC - Vaughn,RenewablePowerPlant,1,,
2033,Verwey-Hanford Dairy Digester No2_4,62418,Verwey-Hanford Dairy Digester #2,ThermalPowerPlant,1,,
2034,Verwey-Hanford Dairy Digester No3_4,62419,Verwey-Hanford Dairy Digester #3,ThermalPowerPlant,1,,
2035,Ratkovich Alhambra_RAT00,62458,Ratkovich Alhambra,ThermalPowerPlant,1,,
2036,Micro Santa Clara_SMC01,62459,Micro Santa Clara,ThermalPowerPlant,1,,
2037,Disney Prospect_DSY01,62571,Disney Prospect,ThermalPowerPlant,1,,
2038,ATT Kelvin_ATT56,62573,ATT  Kelvin,ThermalPowerPlant,1,,
2039,ATT Van Nyus_ATT93,62574,ATT Van Nyus,ThermalPowerPlant,1,,
2040,FLEX Gibraltar_FLX01,62575,FLEX Gibraltar,ThermalPowerPlant,1,,
2041,APP Prune A-D_AP11A,62577,APP Prune A-D,ThermalPowerPlant,1,,
2042,APP Prune A-D_AP11B,62577,APP Prune A-D,ThermalPowerPlant,2,,
2043,APP Prune A-D_AP11C,62577,APP Prune A-D,ThermalPowerPlant,3,,
2044,APP Prune A-D_AP11D,62577,APP Prune A-D,ThermalPowerPlant,4,,
2045,Preferred Freezer San Leandro_SLPV1,62578,Preferred Freezer San Leandro,RenewablePowerPlant,1,,
2046,PFMG Solar Grossmont Helix LLC_HELIX,62611,PFMG Solar Grossmont Helix LLC,RenewablePowerPlant,1,,
2047,SFDK Solar_SFDK,62649,SFDK Solar,RenewablePowerPlant,1,,
2048,HL Solar_HLS,62655,HL Solar,RenewablePowerPlant,1,,
2049,Equinix Caspian Dr. Fuel Cell_EQX1A,62671,Equinix Caspian Dr. Fuel Cell,ThermalPowerPlant,1,,
2050,Equinix Caspian Dr. Fuel Cell_EQX1B,62671,Equinix Caspian Dr. Fuel Cell,ThermalPowerPlant,2,,
2051,American Canyon Solar_RPNPA,62687,American Canyon Solar,RenewablePowerPlant,1,,
2052,American Canyon Solar_RPNPB,62687,American Canyon Solar,RenewablePowerPlant,2,,
2053,American Canyon Solar_RPNPC,62687,American Canyon Solar,RenewablePowerPlant,3,,
2054,Malech Solar Farm_MFARM,62688,Malech Solar Farm,RenewablePowerPlant,1,,
2055,Guadalupe Solar Farm_GFARM,62690,Guadalupe Solar Farm,RenewablePowerPlant,1,,
2056,Mission College Blvd. Fuel Cell_NTL3A,62697,Mission College Blvd. Fuel Cell,ThermalPowerPlant,1,,
2057,Mission College Blvd. Fuel Cell_NTL3B,62697,Mission College Blvd. Fuel Cell,ThermalPowerPlant,2,,
2058,Kaiser East La Palma Ave. Fuel Cell_KR059,62698,Kaiser East La Palma Ave. Fuel Cell,ThermalPowerPlant,1,,
2059,Kaiser Deer Valley Rd. Fuel Cell_KSR24,62699,Kaiser Deer Valley Rd. Fuel Cell,ThermalPowerPlant,1,,
2060,Kaiser Owens Dr. Fuel Cell_KSR23,62700,Kaiser Owens Dr. Fuel Cell,ThermalPowerPlant,1,,
2061,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18A,62701,Kaiser Napa Valley Corporate Dr Fuel Cell,ThermalPowerPlant,1,,
2062,Kaiser Napa Valley Corporate Dr Fuel Cell_KS18B,62701,Kaiser Napa Valley Corporate Dr Fuel Cell,ThermalPowerPlant,2,,
2063,Equinix Great Oaks Blvd. Fuel Cell_EQ14A,62702,Equinix Great Oaks Blvd. Fuel Cell,ThermalPowerPlant,1,,
2064,Equinix Great Oaks Blvd. Fuel Cell_EQ14B,62702,Equinix Great Oaks Blvd. Fuel Cell,ThermalPowerPlant,2,,
